CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C2_3,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_O2_1,N2_N2_2,O2_O2_1,FC_C0_C1_C2/1/1,FC_C0_C1/1,FC_C0_O1/2,FC_C0_O1/1,FC_C0_C1_O2/1/1,FC_C0_C1_C1/1/1,FC_O0_C1_C2/1/1,FC_C0_C1_C2_C2/1/1/1,FC_C0_O1_C2/1/1,FC_C0_N1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_O2/1/2,FC_C0_C1_C2_C2/2/1/1,FC_C0_C1_C2/1/2,FC_C0_C1_N2/1/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_C1_O1/1/2,FC_C0_C1_O2_O2/1/1/2,FC_C0_C1/2,FC_C0_O1_O1_C2/2/1/1,FC_C0_C1_C2_O1/1/2/2,FC_C0_C1_C2_C2/1/1/2,FC_C0_C1_O1/1/1,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_C1_O2/1/1/1/2,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C2/2/1,FC_C0_C1_C2_C2_O1/1/1/2/2,FC_C0_C1_C1/1/2,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C1_C1/1/1/1,FC_C0_C1_N2/1/3,FC_C0_C1_C2_O2/1/1/1,FC_N0_C1_O2/2/2,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_N0_C1/1,FC_C0_N1_N2/1/1,FC_C0_C1_C2_O2_O1_C2/1/1/1/1/1,FC_C0_C1_C1_O1_O2/1/1/1/1,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/2,FC_C0_C1_C2_C1_O2/2/1/1/2,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/2,FC_O0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C1_C2_O1/1/1/2/1,FC_C0_C1_C2_O2_C1_C2_O2/1/1/2/1/1/2,FC_C0_C1_C1_C1_C1/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/1/1,FC_O0_C1_C2_O2_C1_C2_O2/1/1/2/1/1/2,FC_C0_C1_C1_C1_O1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_O0_C1_C2_C1_C2/1/1/1/1,FC_O0_C1_C2_C2/1/1/1,FC_C0_C1_C1_C1/1/1/2,FC_O0_C1_C2_C2_C2_C1_C2_O2/1/1/1/1/1/1/2,FC_C0_C1_C2_C2_O1_O1_C2/1/1/2/2/1/1,FC_C0_C1_C1_C2/2/1/2,FC_O0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/1,FC_C0_C1_C1_C2/1/1/2,FC_C0_C1_C1_O1_C2/1/1/1/1,FC_O0_C1_C2_C1_C2_O2/1/2/1/1/2,FC_C0_C1_C2_O2_C1_O2/1/1/1/1/1,FC_C0_C1_C2_C1_O2_O1/1/1/1/1/1,FC_C0_N1_C2/1/1,FC_C0_C1_C1_O2/1/1/2,FC_C0_C1_C2_C1_O2_O2/1/1/1/1/2,FC_C0_N1_C2_C2_N1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C2_C1_O2_O2/1/1/1/1/1/2,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/1,FC_O0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_N0_C1_C2/1/2,FC_N0_C1_C2/1/1,FC_C0_C1_C2_C1_N2/1/1/1/1,FC_C0_C1_C2_O1_O1_C2/1/2/2/1/1,FC_N0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_O2_N1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_C2_O2_C1_C2_O2/1/1/1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_C2_C2/1/1/2/1/1/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/2/1/1/1/1/2,FC_C0_C1_C1_O1/1/1/1,FC_C0_O1_C2_O1_C2_O1_C2/1/1/1/1/1/1,FC_C0_N1/3,FC_C0_C1_C2_O2_O1/1/1/1/2,FC_C0_C1_C2_C1_C2/1/1/1/2,FC_N0_C1_C2_C1_C2_C1_C2/1/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_N0_C1_C1/1/1,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/1,FC_O0_N1_O2/1/2
8174,0.269231,0.291667,0.181818,0,0.35,0,0,0.666667,0.25,0,0,0,0.0909091,0.473684,0.142857,0,0,0.318182,0,0,0.333333,0,0.25,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8175,0.269231,0.291667,0.181818,0,0.35,0,0,0.666667,0.25,0,0,0.0769231,0.0909091,0.421053,0.142857,0,0,0.318182,0,0,0.333333,0,0.25,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8177,0.269231,0.291667,0.545455,0,0.35,0,0,0.666667,0.25,0,0,0.153846,0.0909091,0.368421,0.142857,0,0,0.227273,0,0.666667,0.333333,0,0.25,0.133333,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8178,0.269231,0.291667,0.727273,0,0.35,0,0,0.666667,0.25,0,0,0.230769,0.0909091,0.315789,0.142857,0,0,0.227273,0,0.666667,0.222222,0,0.5,0.133333,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8179,0.269231,0.291667,0.545455,0,0.35,0,0,0.666667,0.25,0,0,0.230769,0,0.315789,0.285714,0,0,0.181818,0,1,0.444444,0,0,0.133333,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8183,0.307692,0.333333,0,0,0.4,0,0,0.666667,0.3,0,0,0,0.0909091,0.526316,0.142857,0,0,0.363636,0,0,0.444444,0,0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8184,0.307692,0.333333,0.166667,0,0.4,0,0,0.666667,0.3,0,0,0,0.0909091,0.526316,0.142857,0,0,0.363636,0,0,0.333333,0,0.25,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8190,0.307692,0.333333,0.666667,0,0.4,0,0,0.666667,0.3,0,0,0.230769,0.0909091,0.368421,0.142857,0,0,0.227273,0,1,0.333333,0,0.25,0.133333,0,0,0,0,0,0,0,0,0.833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8193,0.346154,0.375,0.153846,0,0.45,0,0,0.666667,0.35,0,0,0,0.0909091,0.578947,0.142857,0,0,0.409091,0,0,0.333333,0,0.25,0.533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8200,0.346154,0.375,0.769231,0,0.45,0,0,0.666667,0.35,0,0,0.230769,0.181818,0.421053,0,0,0,0.272727,0,1,0.222222,0,0.5,0.133333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8255,0,0,0,0,0,0,0,0,0,0,0,0.0769231,0,0.0526316,0.285714,0,0,0,0,0,0.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8294,0.384615,0.208333,0.285714,0,0.2,0,0.5,0.666667,0.15,0,0,0.384615,0.181818,0.157895,0.571429,0,0,0.181818,0,0.333333,0.888889,0,0.25,0.133333,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8471,0.115385,0.0416667,0.142857,0,0,0.0769231,0,0,0,0,0,0.0769231,0,0.157895,0.428571,0,0,0,0.5,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8821,0.115385,0.0833333,0.571429,0,0.05,0.0769231,0,0.666667,0,0,0,0.230769,0.0909091,0.105263,0.142857,0,0,0.0454545,0,0.333333,0.444444,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8830,0.461538,0.416667,0.5,0,0.4,0.153846,0,0.666667,0.4,0,0,0.461538,0,0.421053,0.285714,0,0,0.363636,0,0.666667,0.444444,0,0.5,0.2,0,0,0.285714,0,0,0,0,0,0.333333,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8831,0.538462,0.416667,0.444444,0,0.4,0.153846,0,0.666667,0.4,0,0,0.461538,0.181818,0.315789,0.571429,0,0,0.363636,0,0.666667,0.666667,0,0.5,0.2,0,0,0.285714,0,0,0,0,0,0.333333,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8843,0.269231,0.208333,0.181818,0,0.2,0.0769231,0,0.666667,0.15,0,0,0.230769,0.272727,0.105263,0.428571,0.142857,0,0.227273,0,0,0.555556,0,0.25,0.133333,0,0,0.142857,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8846,0.192308,0.166667,0.444444,0,0.15,0.0769231,0,0.666667,0.1,0,0,0.230769,0.0909091,0.210526,0.142857,0,0,0.136364,0,0.333333,0.444444,0,0.25,0.0666667,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0.25,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8857,0.0769231,0.0416667,0.666667,0,0.05,0,0,0,0,0,0,0.230769,0,0.0526316,0.285714,0,0,0,0,0.333333,0.444444,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8858,0.115385,0.0416667,0.285714,0,0.05,0,0,0,0,0,0,0.230769,0.0909091,0,0.428571,0,0,0.0454545,0,0,0.555556,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8868,0.192308,0.125,0.666667,0,0.1,0.0769231,0,0.666667,0.05,0,0,0.384615,0,0.105263,0.285714,0,0,0.0909091,0,0.333333,0.444444,0,0.5,0,0,0,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.333333,0,0,0,0.333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8900,0.115385,0.125,0,0,0.15,0,0,0.666667,0.05,0,0,0,0,0.263158,0.285714,0,0,0.136364,0,0,0.444444,0,0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8909,0.192308,0.208333,0.222222,0,0.25,0,0,0.666667,0.15,0,0,0.0769231,0,0.315789,0.285714,0,0,0.181818,0,0.333333,0.444444,0,0,0.133333,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9005,0.115385,0.0416667,0.857143,0,0,0.0769231,0,0,0,0,0,0.230769,0.0909091,0,0.428571,0,0,0.0454545,0,0,0.333333,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10041,0.0384615,0,0,0,0,0,0,0,0,0,0,0.0769231,0,0,0.571429,0,0,0,0,0,0.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10405,0.230769,0.208333,0.2,0,0.2,0.0769231,0,0.666667,0.15,0,0,0.153846,0,0.315789,0.285714,0,0,0.227273,0,0,0.444444,0,0.25,0.133333,0,0,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10430,0.115385,0.0416667,0.571429,0,0.05,0,0,0,0,0,0,0.153846,0.181818,0.0526316,0.285714,0,0,0.0454545,0,0,0.444444,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10553,0.0384615,0,0,0,0,0,0,0,0,0,0,0.0769231,0.0909091,0,0.428571,0,0,0,0,0,0.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10908,0.153846,0.0416667,0.5,0,0.05,0,0,0,0,0,0,0.307692,0,0,0.571429,0,0,0,0,0.333333,0.666667,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11429,0.0769231,0.0416667,0.666667,0,0,0.0769231,0,0,0,0,0,0,0.272727,0.105263,0.142857,0,0,0.0454545,0,0,0.333333,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11552,0.0769231,0.0416667,0.333333,0,0.05,0,0,0,0,0,0,0.0769231,0.181818,0.0526316,0.285714,0,0,0.0454545,0,0,0.444444,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11583,0.115385,0.0833333,0.285714,0,0.1,0,0,0.666667,0,0,0,0.153846,0,0.157895,0.285714,0,0,0.0909091,0,0,0.444444,0,0.25,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11597,0.0769231,0.0833333,0,0,0.1,0,0,0.666667,0,0,0,0,0.0909091,0.210526,0.142857,0,0,0.0909091,0,0,0.444444,0,0,0.0666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11610,0.115385,0.125,0,0,0.15,0,0,0.666667,0.05,0,0,0,0.0909091,0.263158,0.142857,0,0,0.136364,0,0,0.444444,0,0,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12220,0,0,0,0,0,0,0,0,0,0,0,0,0.181818,0,0.285714,0,0,0,0,0,0.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12375,0.153846,0.166667,0.5,0,0.2,0,0,0.666667,0.1,0,0,0.153846,0,0.210526,0.285714,0,0,0.0909091,0,0.666667,0.444444,0,0,0.0666667,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
