CID,FC_74_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-FC_21_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0),FC_79_O2_0_C4_1_Cl1_2_O2_2_/_1_1_2_/_0_0_0_0*(1-FC_152_C4_0_C4_1_O2_2_O2_2_/_1_1_2_/_0_0_-1_0),FC_153_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0*(1-FC_48_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-dg_4),C4_3_N3_2_1*(1-FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_41_C4_0_H1_1_C4_1_H1_2_O2_2_/_1_1_1_2_/_0_0_0_0_0*(1-C4_3_O2_2_1),FC_54_N3_0_C4_1_O2_2_/_2_2_/_0_0_0*(1-FC_50_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),LeafAC_C4_C4_2*(1-LeafAC_O2_S6_2),FC_9_C4_0_O2_1_H1_2_/_1_1_/_0_0_0*(1-LeafAC_O2_C4_1),C4_2_N3_2_2*(1-C4_2_N3_3_2),FC_42_C4_0_O2_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0*(1-FC_4_O2_0_/_/_0),C4_2_C4_2_2*(1-FC_6_C4_0_O2_1_/_2_/_0_0),FC_59_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0*(1-FC_61_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_Cl1_2_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_1*(1-dg_4),LeafAC_C4_C4_1*(1-FC_101_N3_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),FC_6_C4_0_O2_1_/_2_/_0_0*(1-FC_5_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-FC_5_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_2*(1-FC_13_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0),FC_8_C4_0_Cl1_1_/_1_/_0_0*(1-FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),FC_8_C4_0_Cl1_1_/_1_/_0_0*(1-C4_3_C4_3_2),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*(1-C4_2_C4_3_2),na_ex_S2*(1-FC_124_C4_0_S2_1_/_2_/_0_0),FC_17_N3_0_H1_1_/_1_/_0_0*(1-FC_66_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),C4_2_C4_3_1*(1-FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0),LeafAC_N3_C4_3*(1-FC_147_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0),FC_7_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0*FC_34_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_N3_C4_1*(1-FC_20_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0),ms*(1-FC_148_C4_0_O2_1_C4_1_Cl1_2_Cl1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),n*(1-n),na_ex_C4*(1-dg_3),FC_11_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0*(1-C4_3_C4_3_2),na_in_C4*(1-n),C4_3_C4_3_1*(1-FC_20_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0),FC_17_N3_0_H1_1_/_1_/_0_0*(1-C4_2_N3_2_1),C4_2_C4_3_2*(1-LeafAC_Cl1_C4_1),FC_77_C4_0_H1_1_H1_1_C4_1_N3_2_/_1_1_1_3_/_0_0_0_0_0*(1-FC_113_C4_0_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0),LeafAC_O2_C4_1*(1-bd_in_2),C4_3_N3_3_1*(1-dg_in_4)
8640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545455,0.0,0.0,0.5,0.1537619999999999,0.0987653456789999,0.0,0.5,0.174291577342,0.166667,0.0,0.75,0.0,0.0,0.0
8686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.333333,0.333333,0.5,0.3333335,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.1814057709749999,0.1481480740739999,0.0,0.134454137255,0.0833333,0.0,0.0833335,0.0,0.0,0.0
8698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333335,0.0,0.0,0.1428569999999999,0.222222111111,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.1252599999999999,0.1224488775509999,0.1925924740739999,0.0,0.151260882353,0.0833333,0.0,0.25,0.0,0.0,0.0
8712,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.1666665,1.0,0.0,0.0,0.0,0.0,0.0,0.184441,0.05946085323759,0.0962962370369999,0.0,0.1101773449113,0.0833333,0.0,0.5,0.0,0.0,0.0
8821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.333333,0.222222111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129048,0.045351430839,0.4148143851851999,0.0,0.0186740961718,0.0,0.0,0.0,0.0,0.0,0.0
8830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.222222111111,0.222222111111,0.666667,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.097651,0.154194893424,0.3851849481479999,0.0,0.126984363212,0.0,0.0,0.0,0.0,0.0,0.0
8831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.666667,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0879873,0.1728393827159999,0.5777782888890001,0.0,0.122004590414,0.0,0.0,0.0,0.0,0.0,0.0
8843,0.0,0.0,0.0,0.333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.24999975,0.0,0.0,0.0909091,0.0,0.0,0.0,0.076022,0.0987653456789999,0.5185189148148001,0.0,0.0871459664487999,0.0,0.0,0.25,0.0,0.0,0.0
8846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0998296,0.07306628090199,0.4148143851851999,0.0,0.05415496704015,0.0,0.0,0.0,0.0,0.0,0.0
8857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109569,0.0307381914839999,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0829287,0.045351430839,0.555556,0.0,0.0186740961718,0.0,0.0,0.0,0.0,0.0,0.0
8868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.333333,0.666667,0.444444888889,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.138019,0.07306628090199,0.4148143851851999,0.0,0.03610334204793,0.0,0.0,0.0,0.0,0.0,0.0
8894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630022,0.0307381914839999,0.0,0.0,0.0949268475567999,0.0,0.0,0.0,0.0,0.0,0.0
8900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104805,0.045351430839,0.4444439999999999,0.0,0.0560223837535,0.0,0.0,0.0,0.0,0.0,0.0
8909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0343587,0.07306628090199,0.4444439999999999,0.0,0.07220668409586,0.0,0.0,0.0,0.0,0.0,0.0
9005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106991,0.045351430839,0.3111107888889,0.0,0.0186740961718,0.0,0.0,0.0,0.0,0.0,0.0
9215,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.186109,0.1335347870999999,0.0,0.0,0.21444140554,0.166667,0.0,0.75,0.0,0.0,0.0
9253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.0156210478709999,0.0,0.0,0.0964830237783999,0.0,0.0,0.0,0.0,0.0,0.0
9265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.045351430839,0.0,0.0,0.130719054155,0.0,0.0,0.0,0.0,0.0,0.0
9649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.636364,0.0,0.0,0.0,0.1544589999999999,0.239354919375,0.0296295259259999,0.0,0.2483663538749999,0.416667,0.0,0.75,0.0,0.0,0.0
10041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00472651,0.0156210478709999,0.555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.272727,0.0,0.0,0.0,0.0596962,0.0987653456789999,0.288888711111,0.0,0.122004459695,0.0,0.0,0.0,0.0,0.333333,0.0
10364,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.222222111111,0.0,0.0,0.25,0.0,0.333333,0.428571,0.0,0.0,0.0,0.0,0.0,0.24999975,0.0,0.0,0.272727,0.0,0.0,0.0,0.0949598,0.0987653456789999,0.3555551999999999,0.0,0.104575124183,0.0,0.0,0.25,0.0,0.1904761428569999,0.0
10387,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.2722179999999999,0.0987653456789999,0.1037035962962999,0.0,0.122004459695,0.0,0.0,0.20833325,0.0,0.0,0.0
10405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.1111108888889999,0.1111108888889999,0.333333,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0474799,0.08616780430839,0.4148143851851999,0.0,0.0887021328664799,0.0,0.0,0.0,0.0,0.0,0.0
10430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.2857139999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949598,0.045351430839,0.4444439999999999,0.0,0.0186740961718,0.0,0.0,0.0,0.0,0.333333,0.0
10439,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.157892,0.045351430839,0.0,0.5,0.0933706713351999,0.0,0.0,0.25,0.0,0.0,0.0
10461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329486,0.045351430839,0.2222219999999999,0.0,0.0373482875817,0.0,0.0,0.0,0.0,0.0,0.0
10492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.272727,0.0,0.0,0.0,0.0596962,0.0987653456789999,0.288888711111,0.0,0.122004459695,0.0,0.0,0.0,0.0,0.333333,0.0
10553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.0156210478709999,0.555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0949598,0.0156210478709999,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.252567,0.08616780430839,0.0962962370369999,0.0,0.1241830945844999,0.0833333,0.0,0.20833325,0.0,0.0,0.0
10760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.444444888889,0.444444888889,0.666667,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.128045,0.154194893424,0.3555551999999999,0.0,0.126984363212,0.0833333,0.0,0.25,0.0,0.0,0.0
10800,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.222222111111,0.0,0.0,0.0,0.0,0.333333,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.1666665,0.0,0.0,0.181818,0.0,0.0,0.0,0.294375,0.1335347870999999,0.0814813629629999,0.0,0.09897289169,0.0,0.0,0.5,0.0,0.1904761428569999,0.0
10871,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1428569999999999,0.0,0.333333,0.333333,0.166667,0.166667,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.244051,0.0987653456789999,0.1925924740739999,0.0,0.104575124183,0.0,0.0,0.4166665,0.0,0.0,0.0
10908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847334,0.05946085323759,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.413684,0.05946085323759,0.0,0.0,0.1101773449113,0.0,0.0,0.3333335,0.0,0.0,0.0
10947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0470914,0.1637690901989999,0.0962962370369999,0.0,0.233427044818,0.0,0.0,0.0,0.0,0.0,0.0
10977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108194,0.0307381914839999,0.333333,0.0,0.0379707583878,0.0,0.0,0.0,0.0,0.0,0.0
11241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173363,0.0156210478709999,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0757852,0.0307381914839999,0.3111107888889,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.666667,0.0
11443,0.0,0.0,0.0,0.333333,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1428569999999999,0.0,0.666667,0.666667,0.0,0.0,0.24999975,0.0,0.0,0.272727,0.0,0.0,0.0,0.25643,0.1224488775509999,0.2666664,0.0,0.100840302521,0.0,0.0,0.25,0.0,0.0,0.0
11487,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.181818,0.0,0.0,0.0,0.148223,0.1224488775509999,0.0,0.0,0.201680605042,0.0,0.5,0.5,0.0,0.0,0.0
11552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0630022,0.0307381914839999,0.4444439999999999,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.0,0.0
11583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572835,0.045351430839,0.4444439999999999,0.0,0.0373482875817,0.0,0.0,0.0,0.0,0.0,0.0
11597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.0307381914839999,0.4444439999999999,0.0,0.0379707583878,0.0,0.0,0.0,0.0,0.0,0.0
11610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.045351430839,0.4444439999999999,0.0,0.0560223837535,0.0,0.0,0.0,0.0,0.0,0.0
12145,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.3806179999999999,0.08616780430839,0.1037035962962999,0.0,0.1064425232493,0.0,0.0,0.16666675,0.0,0.0,0.0
12220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.0,0.4444439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0624211,0.05946085323759,0.4444439999999999,0.0,0.03672581285403,0.0,0.0,0.0,0.0,0.0,0.0
12437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0847334,0.05946085323759,0.4148143851851999,0.0,0.01836285960162,0.0,0.0,0.0,0.0,0.0,0.0
12582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.222222111111,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0682821,0.07306628090199,0.5185189148148001,0.0,0.05415496704015,0.0,0.0,0.25,0.0,0.0,0.0
12661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.217677,0.0307381914839999,0.0962962370369999,0.0,0.056956089169,0.0,0.0,0.0,0.0,0.0,0.0
13143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0949598,0.0307381914839999,0.555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158875,0.05946085323759,0.3111107888889,0.0,0.03672581285403,0.0,0.0,0.0,0.0,0.333333,0.0
13190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.0987653456789999,0.4444439999999999,0.0,0.122004459695,0.0,0.0,0.0,0.0,0.0,0.0
13263,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.150886,0.144116792391,0.5333336000000001,0.0,0.0485527404294999,0.0,0.0,0.0,0.0,0.0,0.0
13381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.08616780430839,0.4444439999999999,0.0,0.1064425232493,0.0,0.0,0.0,0.0,0.0,0.0
13556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319942,0.0307381914839999,0.333333,0.0,0.0189853307812,0.0,0.0,0.0,0.0,0.0,0.0
13904,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.163724,0.1335347870999999,0.4444448000000001,0.0,0.049486445845,0.0,0.0,0.0,0.0,0.0,0.0
14260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1428569999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0267835,0.1335347870999999,0.4444439999999999,0.0,0.16495453906,0.0,0.0,0.0,0.0,0.0,0.0
14862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857139999999999,0.0,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045477,0.0987653456789999,0.4444439999999999,0.0,0.104575124183,0.0,0.0,0.0,0.0,0.0,0.0
15122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319942,0.0307381914839999,0.2222219999999999,0.0,0.0379707583878,0.0,0.0,0.0,0.0,0.0,0.0
